,x11RSHO,x11RELB,x11RWRA,x12RSHO,x12RELB,x12RWRA,x13RSHO,x13RELB,x13RWRA,x15RSHO,x15RELB,x15RWRA,x16RSHO,x16RELB,x16RWRA,x21RSHO,x21RELB,x21RWRA,x22RSHO,x22RELB,x22RWRA,x23RSHO,x23RELB,x23RWRA,x25RSHO,x25RELB,x25RWRA,x26RSHO,x26RELB,x26RWRA,x31RSHO,x31RELB,x31RWRA,x32RSHO,x32RELB,x32RWRA,x33RSHO,x33RELB,x33RWRA,x35RSHO,x35RELB,x35RWRA,x36RSHO,x36RELB,x36RWRA,x41RSHO,x41RELB,x41RWRA,x42RSHO,x42RELB,x42RWRA,x43RSHO,x43RELB,x43RWRA,x45RSHO,x45RELB,x45RWRA,x46RSHO,x46RELB,x46RWRA,x51RSHO,x51RELB,x51RWRA,x52RSHO,x52RELB,x52RWRA,x53RSHO,x53RELB,x53RWRA,x55RSHO,x55RELB,x55RWRA,x56RSHO,x56RELB,x56RWRA,x61RSHO,x61RELB,x61RWRA,x62RSHO,x62RELB,x62RWRA,x63RSHO,x63RELB,x63RWRA,x65RSHO,x65RELB,x65RWRA,x66RSHO,x66RELB,x66RWRA
x15RELB,0.9965004634065358,0.9938200811400856,0.9909108251395076,0.9994513196739189,0.9978346698440601,0.9948168214948896,0.999859475282529,0.9994763090339978,0.992320282482942,0.9996474250097063,1.0,0.99416978034706,0.9978426832527805,0.9941095746573865,0.9941829443436218,0.9950094406382062,0.9934272834945796,0.9928336226672375,0.9995183597063367,0.9956220879758427,0.9940307389273731,0.9993735377430889,0.999448837381607,0.9931811062163363,0.999293839529663,0.9980129817976449,0.995882460446503,0.9988548409276117,0.9956901082050508,0.9895509097112103,0.998443843964003,0.9946467499075154,0.9944253611825896,0.9996420161766812,0.9964059325816351,0.9935875100138009,0.9964553835498974,0.9994249334595816,0.9950443871036512,0.9969724940194719,0.9988347883006601,0.9924094054193028,0.997622613040661,0.9936490702516269,0.9910585651424911,0.9963603164767737,0.9951289364966003,0.9897549336376864,0.9957654675685352,0.9981116972781747,0.9920801102902365,0.9995687294788062,0.9989189053834463,0.9935651550235135,0.9993509858464588,0.9980745946496875,0.9949601603114084,0.9925824423953337,0.9945713194097602,0.9910986709908334,0.9944178175189176,0.9972490448600229,0.9935877535393477,0.998382939487897,0.9981846400180379,0.9936500164842267,0.974872636981954,0.9996235796130725,0.9949338394203789,0.998958303535293,0.9979725865051402,0.9939585015864012,0.995159169170116,0.9945737249069151,0.9928914511260741,0.9967055904466342,0.9914615640938655,0.9879669568507801,0.9940908031402518,0.9986473554505393,0.9943184286163702,0.9995998564069014,0.9996858332079446,0.9933157179067841,0.9998116585692266,0.9972571943060394,0.9936142637602017,0.9921929931726173,0.9934687217775524,0.9922858070508657
x15RWRA,0.999750643812317,0.9998559646924298,0.9991654519644318,0.9918537908147065,0.9988404503426067,0.9998488314967594,0.9921146530876853,0.9953705549643137,0.9996708734818011,0.9959851752870655,0.99416978034706,1.0,0.999331364064773,0.9997417084781757,0.9996715277280127,0.9998317245089289,0.9998872468309193,0.9995706130333568,0.9944290495533606,0.9998255699512665,0.999377610986237,0.9909175398264275,0.9964777102428534,0.999768757612494,0.9955692615643852,0.9984519304955899,0.9997205196501743,0.997413582880539,0.9998288768891775,0.9987092674250196,0.9992134521358196,0.9999104494521365,0.9998904564353761,0.9961105656389005,0.9992943124513073,0.99980167518689,0.9980869010598206,0.9902838761302097,0.9997931164677065,0.9853092897034411,0.9978398595866665,0.9990814224790646,0.9994836461076131,0.9998844762295023,0.9988933236773822,0.9996629110737918,0.9998445513519316,0.9988903224085471,0.9995425972910136,0.9989919148191923,0.9997908091811724,0.9954317630589038,0.9905683732743349,0.9996997976791052,0.9955404797477309,0.9978548116691555,0.99989555990936,0.9996444789868504,0.9997736774016504,0.9986863735374921,0.9996381225812767,0.9994728008171346,0.9998610213125517,0.9989227877507241,0.9991305673745848,0.999659108902912,0.9520618253310393,0.9954554007251494,0.9998818296341665,0.9954559653370841,0.9983214593489839,0.9998340490760861,0.9998392627216184,0.9999006349815451,0.9997258190896892,0.9994864302792011,0.9994245750053308,0.9990332926837873,0.999611565829889,0.9978076558239455,0.9998338823301611,0.9962498856957295,0.9948069077501663,0.9997652219967018,0.994252593464707,0.9993970152848067,0.9996228195552127,0.9998725760449042,0.9998071042182574,0.9994067490227257
x16RSHO,0.9969737009163474,0.9976965928836109,0.9986660424080668,0.9960999643068403,0.9990279368007899,0.9997340695427858,0.9961514399402139,0.9978285005267323,0.9993471446911104,0.9988098825145167,0.9978426832527805,0.999331364064773,1.0,0.9987041024199762,0.9992101372571155,0.9943404048663098,0.9980736339260687,0.9987452069082816,0.9974424588110296,0.9995939091443486,0.9993347056388308,0.9950231078007561,0.9982454849432477,0.9995906249884071,0.9982593865199177,0.9996552761939801,0.9994919818772848,0.9897474404666001,0.9960725284005737,0.9990705970068954,0.9939322931229976,0.9967341440013929,0.9994324917241867,0.9987157222464337,0.9992558996858864,0.9994834303163059,0.999094709319702,0.9950684571077577,0.9995963680176102,0.9908669640832958,0.9995399746055548,0.9973718906795559,0.9978727029121071,0.996279565332536,0.9992812327746416,0.9943426743468242,0.9939672532758128,0.999117601579764,0.9992838506012752,0.9997028688706825,0.9993968214414445,0.9983810717733739,0.9951012284699742,0.9992750079359987,0.9982145463763232,0.9993052994654259,0.9992969316923987,0.9973650046640611,0.9982078128772831,0.999202898839768,0.9858330028807755,0.9940201582835134,0.9991885091196344,0.999667060700073,0.9997903733344441,0.9994639513306122,0.9619146501498463,0.9983787729701549,0.9995701870284874,0.997943381745917,0.9994572902740063,0.998778168223535,0.9886858092001127,0.9974705536639409,0.9992965362071283,0.9971036951187335,0.9981180731519782,0.9984627271462715,0.9992070709086619,0.99855580032178,0.9996360274646638,0.9985293426952419,0.9976969242894177,0.9995471266029786,0.997830587241223,0.9995749102406782,0.9991571944004785,0.9974691010036619,0.9984211142464449,0.9989662816409336
x16RELB,0.999443458189943,0.9997234473852737,0.999377561638832,0.9915504228103336,0.9980546634839941,0.9998447562300059,0.9919244512053558,0.9946680515246965,0.9999325510809643,0.995954312135159,0.9941095746573865,0.9997417084781757,0.9987041024199762,1.0,0.9981486344301295,0.9984358616194272,0.999838490364414,0.9994530701009484,0.9939665270965476,0.9996314380427535,0.9997225500242177,0.9904167189127878,0.9956513148344062,0.9997436525938281,0.9962784207401509,0.9985882195291564,0.9997124056553287,0.9947681451447283,0.9991920408892495,0.9989532170943127,0.997998155536153,0.9994421613093945,0.9985947545529735,0.995783346717165,0.9985790858180434,0.9999398529349212,0.9981013925131296,0.989843272235665,0.9998917913698908,0.9874920545540006,0.9979175570924215,0.9993460937936574,0.9996821306869442,0.9992945216891113,0.9989105713653534,0.9981275774519965,0.9984283177645569,0.9984588225899527,0.9995842797040477,0.9986547909465469,0.9998861953141879,0.9951394254039243,0.9898977208243488,0.9999208504223528,0.9960873767863389,0.998113691327416,0.9998784662896529,0.9996471860472416,0.9996863934557516,0.9985321689216426,0.9918693975672556,0.9983537529517744,0.9985687766187131,0.9984994852981851,0.99907280823898,0.9998286371044542,0.957427332640073,0.9952296268006791,0.9996971913624291,0.9955357353166165,0.9983947021298486,0.9998640386804569,0.99524205023784,0.9995486996285983,0.9992836192251192,0.9994577624151062,0.9997412502764597,0.9995629845492997,0.9998252823176446,0.996916511352718,0.9999305547048243,0.9956693009912487,0.9942556722284654,0.9998577347621755,0.9944344140923358,0.9994528107866146,0.9998925483756228,0.9996502364660421,0.9996984355358867,0.9992127288700344
x16RWRA,0.9964970799130609,0.9973224227474234,0.9993916226129936,0.9912836605702012,0.9977851862153779,0.9995920498849256,0.9916554513134067,0.9941385344698632,0.9997373973363042,0.9960659170614098,0.9941829443436218,0.9996715277280127,0.9992101372571155,0.9981486344301295,1.0,0.9947975752688528,0.9975341928219204,0.9993627940023484,0.9934109996516641,0.9994144825864841,0.9998721505763006,0.9899131882764091,0.9954610761066438,0.9999125276449371,0.9967089897295989,0.9986287269271931,0.9997587282218681,0.992728084758172,0.9953978773982664,0.9998224298487852,0.9963212810778519,0.9971986502095789,0.9998544904176819,0.9955077353582598,0.9982728213907327,0.9997599264104706,0.9976182212100138,0.9896508567808988,0.9996860328303042,0.9881148179234991,0.9979573109735775,0.9995632038718147,0.9989802240989054,0.995725409268044,0.9998489392315673,0.9967462769724751,0.9961261857949132,0.9998734424910077,0.9994241585802952,0.9985497364120582,0.9997518246794219,0.9950912049694486,0.9901264210051927,0.9998154282132358,0.9968655357453913,0.9981047967374939,0.999802702791488,0.9967292340944036,0.9981702087203944,0.9999345287179499,0.9902178622361804,0.9959584134371308,0.9998379024938508,0.9983046539219469,0.9988892532525993,0.9998558896990739,0.9567694599644234,0.9952078566611405,0.9995306675006973,0.9961117911128892,0.9986429621380436,0.9998936474810415,0.9919229052911547,0.9973266773522834,0.9996795379308178,0.9978652833822973,0.9982644583579118,0.9991960432279032,0.999399533600043,0.9965294342418323,0.9998068363380317,0.9953521204459217,0.9936728917376539,0.999899363378869,0.9946903887513963,0.9994508417723417,0.9998802385467663,0.9971375444377539,0.9983039529354439,0.9996328333634196
x21RSHO,0.9997328209844505,0.9993071829933361,0.9969685274761594,0.9932876917252746,0.9993593118224552,0.9994391392848083,0.9935129418162771,0.996497868938394,0.9991260319680454,0.9965735071835199,0.9950094406382062,0.9998317245089289,0.9943404048663098,0.9984358616194272,0.9947975752688528,1.0,0.9992152132229911,0.997200075201215,0.9957356134210017,0.9998963765054283,0.9983220053896138,0.9924633283448638,0.9974984861611824,0.9985407143420674,0.9966979679345163,0.9989711942138031,0.9996416637133511,0.9987560222728619,0.999794588377684,0.9961539457675626,0.9995867970694927,0.9995376527161707,0.9953692546217293,0.9970871080496087,0.999653752287628,0.9992362906287251,0.9989226256095465,0.9915012186700867,0.9995998649675413,0.9875751663511865,0.998431214718418,0.998449890273599,0.9984960634230353,0.9998412464869278,0.9960683538390538,0.9999108821045108,0.999892169266397,0.9951571444368518,0.999675234036923,0.9994550409831837,0.999128345579947,0.9961563361549913,0.9913511965204798,0.9993675003606894,0.9963870342935789,0.9984206263674918,0.9997774061069211,0.9990620243584655,0.9988978625339431,0.9952249200688381,0.9973668121725227,0.9998883598970796,0.9967036939443076,0.9993936204883025,0.9995041384212352,0.9988008901805838,0.9555975003681043,0.9964332267441273,0.9998401179047324,0.9959296545200892,0.9987550907770688,0.9995247597826706,0.9992070040266531,0.9995178703214058,0.9969958123500152,0.9991660215266709,0.9988144852893881,0.9976291138298895,0.9994254113248597,0.9987145424976209,0.9992547046611919,0.9972655518978087,0.9960438780102996,0.9988335030026361,0.995031561282291,0.9994962371545317,0.9992223656286371,0.9992484814930352,0.9979949058757847,0.9966325208773017
x21RELB,0.9998132673152064,0.9999435259127892,0.999054597368813,0.9914456438710599,0.9987076146986741,0.9999066864765905,0.9916568912866072,0.9954575951548741,0.9998478029701872,0.9954598656603129,0.9934272834945796,0.9998872468309193,0.9980736339260687,0.999838490364414,0.9975341928219204,0.9992152132229911,1.0,0.9991972976337018,0.9944670513091203,0.9998258086433213,0.9994750999221979,0.9904490928645069,0.9965199604830735,0.9996784262027892,0.995221712634791,0.9982093036949512,0.9996270056876042,0.9966400634552556,0.9995831748895578,0.9984456578634954,0.9990429985128523,0.9998492688147922,0.9980697741755881,0.9958213819535211,0.9992400993586922,0.9998824699881806,0.9982522575684033,0.9894052107044259,0.9998773130151475,0.9857398228247273,0.9974905624893541,0.9989008065018311,0.9997267603292693,0.9996705814496994,0.9984722932718502,0.9992477918224417,0.9993149348079233,0.997690314112931,0.9994417414974601,0.9989444720138136,0.9998775295216503,0.994658463036006,0.9893764238646714,0.9997724074958156,0.9952245684776049,0.9976101065162581,0.9997796526400529,0.9999070767548865,0.9998111304940884,0.9979500632611346,0.9945171465647387,0.9992625364622518,0.9984580993398285,0.9988927525230353,0.9992349513248219,0.999734754271462,0.9527571649866268,0.9949914364573977,0.9998811282176068,0.9947312075899198,0.9980104123520986,0.9997209753757409,0.996994718407934,0.999868773919214,0.9990356255469891,0.9997721804879445,0.9998792961908004,0.9994015043150921,0.9997821337331851,0.9978296660026071,0.9999024817872989,0.9962453555949758,0.9947772722417418,0.9997974103712172,0.9936701718818544,0.9992282124535878,0.9996787520702093,0.999920536528933,0.9997312412639761,0.9988362011419724
x21RWRA,0.9985217400481003,0.9992223057225751,0.9999789795997763,0.9899981716964834,0.9971540032280809,0.9996643082572203,0.9904606689490224,0.9932646262317351,0.9999099923491904,0.9949372186344688,0.9928336226672375,0.9995706130333568,0.9987452069082816,0.9994530701009484,0.9993627940023484,0.997200075201215,0.9991972976337018,1.0,0.9924451926492384,0.9992511043757546,0.9999085540959347,0.9889702231369263,0.9945814338895086,0.9998891473478831,0.9953709459156806,0.9979209599641367,0.9994332076136525,0.994317861079842,0.9977566961950706,0.9997855339365249,0.9976660818327462,0.9988142923650717,0.9996931672259645,0.9946973192875369,0.9978410216495281,0.9999001603342428,0.997294528658372,0.9883167677748526,0.9996715772720794,0.9852112206145814,0.9971343503410428,0.9996857979311478,0.999574563637631,0.9980088691996294,0.9996766620027867,0.9979920633805114,0.9978374668345085,0.9995534578630229,0.9993975435179684,0.9979904200011915,0.9998988030879148,0.9942406197521885,0.9886053225051225,0.9998704153372203,0.9950109022970354,0.9973715051789708,0.999785801615553,0.9988957055749443,0.9996210412164444,0.9995617968578027,0.991771694493799,0.997680813121744,0.9996486142933202,0.9977324812112183,0.998493260571412,0.9999401872677177,0.9522799363530595,0.9941224794160977,0.999403250815249,0.9946821683583675,0.9977650666485852,0.9999162450379876,0.9944062109835304,0.9990206339973818,0.999886768052015,0.9991267203182708,0.9996779330521425,0.9999542257253271,0.9996757435928513,0.9958248715269689,0.9998684986800593,0.9944513395726664,0.9928265040657271,0.9998915446747149,0.9931345669317698,0.9990723324533962,0.9998867162613009,0.9991176018088318,0.9996845708050446,0.9999315590340763
x22RSHO,0.996115554410395,0.9940912225664644,0.991297391929722,0.9993567080625826,0.9981005012055522,0.9956326149783534,0.9993592819459058,0.9996222946782208,0.99283639797322,0.999385987619738,0.9995183597063367,0.9944290495533606,0.9974424588110296,0.9939665270965476,0.9934109996516641,0.9957356134210017,0.9944670513091203,0.9924451926492384,1.0,0.995626739470934,0.9925341452207153,0.998883186975703,0.9988704890909873,0.993547356236267,0.9984593102916701,0.9982939582867592,0.9954094459007564,0.9990706438941996,0.9949360208661325,0.9887020977570993,0.9970262710452763,0.9947865502896872,0.9944031363244439,0.9995151006733328,0.9973287903174454,0.9934908005896523,0.9978552910211222,0.9987589028288313,0.9948102441770185,0.9946942664160237,0.9985305382570986,0.9901413214720954,0.9967910108527541,0.9941286882958739,0.9911315663995616,0.9963096429851558,0.9958558990627605,0.9895546111877097,0.9952159963065328,0.997806414183145,0.9929867371376653,0.9993023407473106,0.9982714559506252,0.9934717241367088,0.9990928719091605,0.997853031348753,0.9944995077263696,0.9930014666610688,0.9944663159823962,0.9893717914069132,0.9954136584617804,0.9970103347120477,0.9935794680441559,0.9982605197721526,0.9978900470723607,0.9929384641138636,0.9694208419908138,0.9997904921349465,0.9953582059754827,0.9988024120408401,0.9981624467177822,0.9930638382345024,0.9957339626594287,0.9949473523314789,0.9940238210816862,0.9967990670574511,0.9913391807661216,0.9895455148227665,0.9932504153311578,0.9991592471500103,0.9943529703815459,0.999629427947556,0.9998108849850285,0.9938782215378389,0.999319456003683,0.9957570079995185,0.9932968461831361,0.9936234171003007,0.9931102892580549,0.991480378623957
x22RELB,0.9999104943793482,0.9995850565357663,0.9986220609966441,0.9936548954722808,0.9992264462613749,0.999787556515565,0.9939153675829244,0.9962589808516589,0.9994588997972842,0.99724663152633,0.9956220879758427,0.9998255699512665,0.9995939091443486,0.9996314380427535,0.9994144825864841,0.9998963765054283,0.9998258086433213,0.9992511043757546,0.995626739470934,1.0,0.9990303050490595,0.9926293039230132,0.9972073430775432,0.9995582093685208,0.9977312737707654,0.9993407895821655,0.9997873526275358,0.998113203715359,0.9998137826792768,0.9982091840771153,0.9995793336327836,0.9999061527732569,0.9997185401698725,0.9971884966653893,0.9994447565565048,0.9996124841341752,0.9989068604195396,0.991896035502068,0.9998356450034055,0.9902717143937897,0.9988283678502907,0.9987030563085272,0.9998120769347036,0.9998446288086558,0.9982408736925852,0.9999057625453458,0.9998789008581523,0.9984403410844745,0.999800188284141,0.9995112003127463,0.9995092816616394,0.996536011012652,0.9918808165298362,0.9996272797347872,0.9975735761871798,0.9989485111338228,0.9998360703471785,0.9994495632579719,0.9997114146621905,0.9983375314293511,0.9998136572368445,0.9997111030061397,0.9996410404926244,0.999377839990674,0.9996442576951753,0.9994469343242388,0.9596996601393292,0.996775556522452,0.9998955338678279,0.9969316904050097,0.9991767548877766,0.9995982088753171,0.9998749694564384,0.999827602310977,0.9994173931093747,0.9998746405968382,0.9991480170591106,0.9985691582437025,0.9994639346987285,0.9984120517485545,0.9997291234144744,0.9971633579635752,0.9959168519315706,0.9995960569410903,0.9959975907958214,0.9997428278600238,0.999455496479838,0.9997385635125705,0.9996885918851306,0.9989235834501833
x22RWRA,0.9986275685098246,0.9995288636215462,0.9998698383354663,0.9906661871411795,0.9968231186963006,0.9994462973401181,0.9913706236539789,0.9933016407711729,0.9997605294872239,0.9961182417858848,0.9940307389273731,0.999377610986237,0.9993347056388308,0.9997225500242177,0.9998721505763006,0.9983220053896138,0.9994750999221979,0.9999085540959347,0.9925341452207153,0.9990303050490595,1.0,0.9894671070396076,0.9946565690852716,0.999838428878413,0.9965659441496525,0.9985377614454457,0.9994737406031333,0.9936347224283748,0.9994346746376779,0.9997699450583297,0.9984227585641126,0.9990757158207785,0.9997172278973024,0.995028292591008,0.9974585323670507,0.9997415543541729,0.9973728545553214,0.9895494279134465,0.9995027223378247,0.9885154757386057,0.9978493409857598,0.9996999627681759,0.9988785982221039,0.9988858365950786,0.9998287702959409,0.9985703103905293,0.9988225643383519,0.9996296209290481,0.9996384316918268,0.9980174015770745,0.9997263359844466,0.9952332346614823,0.98998526407874,0.999729975771869,0.9963177665153468,0.9981422302868488,0.9997872544822095,0.999719166572671,0.9994673931340334,0.9998076834048443,0.996575078889043,0.9977254696561507,0.9996912379779781,0.9976510071471589,0.9984120253412251,0.9998710779398563,0.9581886840302378,0.9949059151730862,0.9991527046956098,0.9956175119916351,0.9983899868933379,0.9998867932118161,0.9970577353563951,0.9989172311376334,0.9997721657164549,0.9984710688365276,0.9998152773561572,0.9996725053132788,0.9994786704120387,0.9954451386839019,0.9997457935944445,0.994523437564981,0.9929663563497539,0.9998305924428452,0.9945789331809489,0.999337052005034,0.9997927749708241,0.9987593466520378,0.999653387524962,0.9998896399637116
x23RSHO,0.993245432629776,0.9907331719837723,0.9874670164193805,0.9991368939819172,0.9955531914563915,0.9926265029414062,0.9995851349121214,0.998483643546506,0.9885929612402444,0.9991636275901421,0.9993735377430889,0.9909175398264275,0.9950231078007561,0.9904167189127878,0.9899131882764091,0.9924633283448638,0.9904490928645069,0.9889702231369263,0.998883186975703,0.9926293039230132,0.9894671070396076,1.0,0.9973625918754085,0.9897598042566866,0.9992967401324712,0.9966780768656692,0.9925937970534359,0.9969121457126031,0.9920146874342114,0.9842767648925809,0.9949933974364732,0.9916956802742868,0.9910134196951735,0.9983927825970553,0.9940404969588146,0.989799772470506,0.9950270724130448,0.9995189038612912,0.9913537119788075,0.9946371967172318,0.997115733790419,0.9866845382601932,0.9947661323061369,0.9901525512651155,0.9874962624022221,0.9934192030499316,0.9926324588730147,0.9855785975059382,0.9921568073596222,0.9957285816408653,0.9892021651544235,0.9993342963081169,0.9992617481071047,0.9901709942657894,0.9989137326849877,0.9963758406384534,0.9916413232432705,0.9892823165989313,0.9911216946759994,0.9853016632478155,0.9918313452245886,0.9944318709678925,0.9902260954100783,0.9963850594700859,0.995761864066975,0.9896596904023205,0.9675297703287309,0.9990789262506724,0.9923741493994932,0.9996687236797023,0.9965225510556147,0.9894123806561803,0.9928850174584741,0.9918686264386104,0.9903483601660129,0.9939198932234113,0.9876853560131871,0.9845542094471266,0.9893520007724235,0.9972562332164672,0.9909376759078488,0.998851347445532,0.9990003721234293,0.9901345134556171,0.9992511126459327,0.9933837496769612,0.9899284263679412,0.9897024332875818,0.988948964956575,0.9876302762590047
x23RELB,0.9978115061740646,0.9959640090383274,0.9933161710916389,0.9982887674580748,0.9988824748666737,0.9970737446740983,0.9979332630718348,0.9995419291408344,0.9951376208335073,0.9997455793900923,0.999448837381607,0.9964777102428534,0.9982454849432477,0.9956513148344062,0.9954610761066438,0.9974984861611824,0.9965199604830735,0.9945814338895086,0.9988704890909873,0.9972073430775432,0.9946565690852716,0.9973625918754085,1.0,0.9955104165705231,0.9994173586655951,0.9988425254476434,0.997035298928651,0.9994947425987044,0.9967363589312495,0.9918881860862425,0.998175045048518,0.9968296041271782,0.9961906563409708,0.999717076292118,0.9985875092129305,0.9955953738286063,0.9984633141803396,0.9979212278794636,0.9963085475545793,0.9934300677714734,0.9992697403905252,0.9933532701617757,0.9979042328736064,0.9960436006644832,0.9930023237704917,0.9978796436526991,0.9970851859291538,0.9921510219374722,0.9977963704965638,0.9987059229279392,0.9950690136345223,0.9997429772966504,0.9983016102854981,0.9952024192665043,0.9992740008035562,0.9986187434115993,0.9968114504463318,0.9948211265416784,0.9957859349417936,0.9919969256174225,0.9971943475137275,0.9984824178914496,0.9956367911892392,0.9990250291225203,0.9982336200063927,0.9949884636239805,0.9660503992842088,0.9993252446129606,0.9969265950333662,0.9994144801169529,0.9986906796540598,0.9959098982759359,0.9973963441185939,0.9969564187521446,0.9955396080151967,0.9978521720200856,0.9939722539703189,0.9924304755679806,0.9956314363234291,0.9994942595027021,0.9961210707752098,0.9991741711966315,0.9993107079846918,0.995606778573679,0.9992854597134939,0.9983500236948839,0.9951785851759398,0.9957802139417635,0.9956848145702039,0.9939808609064112
x23RWRA,0.9987868020863464,0.9995469353060659,0.9997790386586121,0.9908297474091418,0.9979519264892407,0.9997385885178969,0.9910972550772255,0.9943957146024771,0.9998136013517015,0.9951644609508263,0.9931811062163363,0.999768757612494,0.9995906249884071,0.9997436525938281,0.9999125276449371,0.9985407143420674,0.9996784262027892,0.9998891473478831,0.993547356236267,0.9995582093685208,0.999838428878413,0.9897598042566866,0.9955104165705231,1.0,0.9955360268629115,0.9981328610100916,0.9995936389117374,0.9937842337470292,0.9994717625130787,0.9996346940613557,0.9981221254126773,0.9990760991324794,0.9998214251753755,0.9953470742138231,0.9985434495940099,0.999833583674827,0.9978854153106377,0.9889069145738781,0.9997705058077502,0.9856178819993431,0.9973831992228517,0.9993821737911732,0.9989946395958363,0.9989620382593712,0.9996919675828605,0.9986012672454193,0.9987203602629957,0.9996258817709491,0.9994475211247882,0.9984750627004677,0.9998466180243786,0.9944034387584767,0.9888619050654736,0.9998682067491095,0.9951969916487001,0.9976079663239742,0.9998506215240933,0.9998000542312107,0.9995870495240515,0.9996826522182772,0.9960040554008005,0.997892305209092,0.9997860473364972,0.9983510471605359,0.9989246039895961,0.9999019712259097,0.9532200744691127,0.9945639321175509,0.9996502392914351,0.9947303342032399,0.9979523777958431,0.9998830853152011,0.996670375478944,0.9990152494899253,0.9998643467948236,0.9985489742016981,0.9997987499089608,0.9997082430911332,0.99949770896243,0.9968070977676385,0.9998627810463891,0.9953792249203967,0.9938515461043288,0.99994612020457,0.993446845109558,0.9992152609770446,0.9998935472476638,0.9989272629671928,0.9998479189750514,0.9998679118500863
x25RSHO,0.9978209270556648,0.9942473776605026,0.9936646539650466,0.9982619798718272,0.9987770574472229,0.9960833393568208,0.9994156816831579,0.9991243098109525,0.9952664665148968,0.9996014613119256,0.999293839529663,0.9955692615643852,0.9982593865199177,0.9962784207401509,0.9967089897295989,0.9966979679345163,0.995221712634791,0.9953709459156806,0.9984593102916701,0.9977312737707654,0.9965659441496525,0.9992967401324712,0.9994173586655951,0.9955360268629115,1.0,0.9993235043609314,0.9968094899502504,0.99901059962275,0.9962542313058865,0.9940271921105773,0.9987361709359254,0.9963876326147632,0.9963004952354678,0.999205606875096,0.9969885041475978,0.995341532117765,0.9986760376396634,0.9989667788711959,0.9970342893595606,0.9958489827634638,0.9994117623171516,0.9962901434112964,0.9988252112642589,0.9962064422791267,0.9939267977211781,0.9981613439766881,0.9961730575824853,0.9925827697309358,0.9983048256297937,0.9994006093806159,0.9940021411861854,0.9997351431594167,0.9989130303804954,0.9967105530084005,0.9994157334718777,0.9993853655283598,0.9967553453634415,0.9943098278990029,0.9954399601405679,0.9952540398521682,0.9977087606053381,0.9972757495771126,0.9951900190837967,0.9990504454704724,0.99904619598211,0.9954445865829585,0.970830623696515,0.9991196141247307,0.996053954742931,0.999554185567942,0.9992998264418699,0.9961114456513869,0.996209082828091,0.9950058920407766,0.9947326463026563,0.9988288909412449,0.9942924710096281,0.9907495446012289,0.995777332709409,0.9985549190094896,0.9966380129390819,0.9990217791574256,0.9992308278145389,0.9960712678934496,0.999458583601141,0.9990218949935846,0.9951711428404949,0.9938587942729219,0.9964973314734376,0.9946843458010846
x25RELB,0.9995074452137528,0.99804668084368,0.9969297636648031,0.9964087691594715,0.9998691899527056,0.998731196143494,0.9977042860763695,0.9984934659427034,0.9977624699653218,0.9988326999557564,0.9980129817976449,0.9984519304955899,0.9996552761939801,0.9985882195291564,0.9986287269271931,0.9989711942138031,0.9982093036949512,0.9979209599641367,0.9982939582867592,0.9993407895821655,0.9985377614454457,0.9966780768656692,0.9988425254476434,0.9981328610100916,0.9993235043609314,1.0,0.9991591341924088,0.9997144549479701,0.99900870279648,0.9960713037691419,0.9994612379522864,0.998795191961314,0.9986942870577883,0.9986253918201639,0.9992905293631623,0.9982297584435461,0.9996145313135939,0.9955066505649082,0.999005326053256,0.9947936083465342,0.9998083860325826,0.9976703619999723,0.9997921855968588,0.9984655863322858,0.9970239911182007,0.9994753231522369,0.9989491089717591,0.9961341542750923,0.9993130537275681,0.9998963915902913,0.9974118753274674,0.9983132920397274,0.9948754371950619,0.9984361476104483,0.9992907504927838,0.9997609661619764,0.998914666376944,0.9975692919593081,0.9985647004311462,0.9969428859238926,0.9988726364747528,0.9994748840369446,0.9981251933575895,0.9997732075895566,0.9998727489602509,0.9981949508317,0.9691172250693101,0.9989215261906212,0.998826839328829,0.9984678666919142,0.9998321365880505,0.9983984438545075,0.998949224842365,0.9984408410750366,0.9979566747415389,0.9997550642271672,0.9971332752332921,0.994962311873325,0.9980595574370323,0.9994966486076196,0.9987273098931378,0.9983256146646102,0.998343394988257,0.9983314001005825,0.9983404021543637,0.9997582368464811,0.9982220047696034,0.9975269752356928,0.9982267597829971,0.9974154935788644
