,y11RSHO,y11RELB,y11RWRA,y12RSHO,y12RELB,y12RWRA,y13RSHO,y13RELB,y13RWRA,y15RSHO,y15RELB,y15RWRA,y16RSHO,y16RELB,y16RWRA,y21RSHO,y21RELB,y21RWRA,y22RSHO,y22RELB,y22RWRA,y23RSHO,y23RELB,y23RWRA,y25RSHO,y25RELB,y25RWRA,y26RSHO,y26RELB,y26RWRA,y31RSHO,y31RELB,y31RWRA,y32RSHO,y32RELB,y32RWRA,y33RSHO,y33RELB,y33RWRA,y35RSHO,y35RELB,y35RWRA,y36RSHO,y36RELB,y36RWRA,y41RSHO,y41RELB,y41RWRA,y42RSHO,y42RELB,y42RWRA,y43RSHO,y43RELB,y43RWRA,y45RSHO,y45RELB,y45RWRA,y46RSHO,y46RELB,y46RWRA,y51RSHO,y51RELB,y51RWRA,y52RSHO,y52RELB,y52RWRA,y53RSHO,y53RELB,y53RWRA,y55RSHO,y55RELB,y55RWRA,y56RSHO,y56RELB,y56RWRA,y61RSHO,y61RELB,y61RWRA,y62RSHO,y62RELB,y62RWRA,y63RSHO,y63RELB,y63RWRA,y65RSHO,y65RELB,y65RWRA,y66RSHO,y66RELB,y66RWRA
y15RELB,0.8984075637788647,0.7325907786583647,0.8962110134759259,0.8876788259393541,0.9157261317023231,0.7785151945719131,0.7778546983795728,0.839396186602917,0.9504089631288081,0.7015667957495756,1.0,0.7421095052370821,0.8841071748880333,0.7002452643036107,0.9142401148410501,0.8965916386378646,0.7635799675947216,0.8273055642615845,0.8528042557877974,0.9301046047730015,0.8601952016539214,0.8018101295250316,0.8110501333618159,0.8604859816188647,0.7490497627054022,0.9318855822464749,0.7276157998582042,0.831969161187647,0.820306556228926,0.8923702002333993,0.8625924981565538,0.7444122539054808,0.8813221577453321,0.9019067119932781,0.9371988941421614,0.8285972688573465,0.7148396379117877,0.7633376543762348,0.8795815950163397,0.7711596989898633,0.934259109586867,0.8332113190321785,0.8882680565450493,0.8427528397382291,0.858656522650861,0.847274905066354,0.7959868789150663,0.9160435591857108,0.8632622977497961,0.9445090297717456,0.776046086792274,0.7723212734137032,0.8575726971994333,0.9439080933139812,0.6365747920044602,0.8813350655925594,0.8033469309043607,0.9213347889862356,0.7544481469482193,0.8736362042101271,0.9521632518244726,0.7873326619420606,0.8586744745494802,0.8158394307735344,0.8763027518447775,0.851209568749336,0.7695615063887123,0.7441338318962984,0.8441253554083047,0.7003984180048255,0.9432974285454034,0.8264684226415879,0.899354224306326,0.8357298415599916,0.9028885356282983,0.8745252194809514,0.6700317241837137,0.940567888674017,0.868129574681691,0.9148348823566689,0.7831247826546875,0.7741427302671327,0.7718020139593937,0.9196934706640284,0.8324670425839551,0.9499526039480526,0.7711755550968149,0.9308876351148946,0.7998096102757564,0.8710881764140812
y15RWRA,0.7479478852457765,0.5766929820901053,0.8010178296319581,0.7327516907994228,0.7868256716125982,0.5556497723081231,0.4767570839104169,0.6567915173400171,0.7617747554321872,0.8036998219479773,0.7421095052370821,1.0,0.7136188088849696,0.4816751020739096,0.7855628275181095,0.8039773604245599,0.570332920635088,0.6894077336547186,0.6365952643754741,0.7444212485123699,0.7332509002701003,0.5356982853253968,0.5583267866835356,0.7185446934423869,0.591957056517054,0.7563587221224031,0.6393006275142671,0.6684520017996103,0.6910727236336522,0.7363061692130227,0.6915464802716068,0.594417622855868,0.8000382573824314,0.6509264024470576,0.8017363533308793,0.6125248731238905,0.47997464027717324,0.5454430207676667,0.7811583738120336,0.8190215314801753,0.789248666644339,0.83618380828143,0.8113369486479151,0.7378214264328441,0.7794214053637535,0.7286857748815296,0.5586755266691386,0.7834253268704734,0.6082287367166495,0.7562732541719639,0.6432138019522227,0.5373183970528128,0.7215012628099114,0.7523195819769074,0.4166353585741815,0.7671758238859548,0.8852420365460031,0.6866447351131791,0.7419322713153502,0.7409644202612207,0.7430257536926538,0.7435277845013064,0.7254851848394732,0.5505102651462249,0.7783790892082532,0.7285704495976213,0.5147209303306378,0.5341351686080392,0.7252704620643586,0.46283030040434864,0.729830209837211,0.7276851257825123,0.7352036737025763,0.6163185569839295,0.6903326331365863,0.6605982920922163,0.4730097958291172,0.8271691559174146,0.6341963771939005,0.6559369574411796,0.5653200209403783,0.5034552502239572,0.6437370913047321,0.6909050341472174,0.807329307812555,0.8139711900555028,0.7442334244099897,0.827381365017491,0.5711175815993254,0.7391336601345552
y16RSHO,0.9343235729446178,0.8905477268719102,0.81096400372663,0.9342133911474729,0.8965538321540335,0.9107614425022218,0.6897134091990617,0.8527046514009299,0.8789798417388384,0.6510933539178742,0.8841071748880333,0.7136188088849696,1.0,0.8438542692501222,0.8165100804515381,0.880616756645808,0.9053771274174109,0.7921690010482307,0.958090214003874,0.9168453075038725,0.908959724388291,0.7036010644013921,0.7556082183351818,0.8775846043173257,0.9051560074781867,0.8547677509847389,0.8238051082507326,0.958487733764976,0.8383158392998078,0.8891117116177844,0.945179832303417,0.8994311444014325,0.7811173465502864,0.8795463677751979,0.889527196747744,0.9340426484064016,0.625866222434306,0.7131953440866388,0.9103750024925463,0.6971732546744255,0.910156658373911,0.8013255264456871,0.9375717505339338,0.8654947902426314,0.8364059205142255,0.9380509772139479,0.8196917654720718,0.8991518455543152,0.9315186756939136,0.9091958035384797,0.9264762963550052,0.6983690316590544,0.7448939762354518,0.9244641069182533,0.8541166028514647,0.8653647704557818,0.7577373181165505,0.8237563758076376,0.8547944794544795,0.9336191459939925,0.9411958572617931,0.8625067365202769,0.8225418800266474,0.8916538234594111,0.8914255685656705,0.931980990889392,0.6928389675328428,0.630342209611181,0.802179574935082,0.8920314516627104,0.9331119484188125,0.7401908039967755,0.9660916354300877,0.8925080305529074,0.8388627591762913,0.7901539218387562,0.8371984643445946,0.8399352909516078,0.8534678033556781,0.8375793620564794,0.9091596236834236,0.7276555533274028,0.7976614049236198,0.8405889827300446,0.8418080507229386,0.8973093586473616,0.8665045025212602,0.9294812318592006,0.8254031491259,0.9246816658924013
y16RELB,0.7310473630194956,0.979348212308806,0.5428615342159184,0.9026711661842598,0.8050811658564504,0.8968854367113522,0.7870336438023546,0.9223301741626422,0.723231403390257,0.5661230802919449,0.7002452643036107,0.4816751020739096,0.8438542692501222,1.0,0.5619015588452099,0.6184775884545026,0.9755616608867151,0.5393784755930082,0.9047252984217176,0.8439521021373988,0.754559652576376,0.782978333839911,0.8354568253592324,0.8902299380020561,0.943753887896985,0.6769260068928379,0.7279889793388097,0.8591735068325538,0.9150988836101934,0.6934952958882331,0.8298643260873148,0.953272139326687,0.5217577651936167,0.8191050657329999,0.7144567485499252,0.9026571541260606,0.7752099427616962,0.8523494617719147,0.8257462926781792,0.619811845252957,0.7103178018660844,0.614490235024481,0.7750306452373109,0.8130138513318196,0.5186156271532912,0.8901981463344326,0.9418748929754103,0.8356669860470454,0.9358576748614491,0.7770898970459258,0.8454800647170408,0.8260232516304098,0.7312404859101684,0.7279565334486698,0.9632701164431746,0.6038984840686452,0.5282873837962826,0.712565026857568,0.8054154040368281,0.7547700527084691,0.7214915904800553,0.7935060826411791,0.6129765560014796,0.8964632757673642,0.733936996179604,0.8321901585112056,0.7879394930475355,0.7416391491891473,0.5098148984853762,0.9421503222479714,0.7608354543080429,0.6284462177403921,0.8574524340575894,0.9339671486119876,0.608649637253018,0.7071408937531671,0.9919944793022207,0.6184089878558792,0.8949161043348923,0.7876919506120582,0.8919352488387344,0.8526667057794692,0.9128403871451615,0.5943199546613859,0.7825365038910945,0.7331155521202983,0.6738303082751378,0.7997398763818078,0.9447810627244582,0.744681905742198
y16RWRA,0.8863015895401336,0.6072268607834506,0.9124212930237745,0.8009996263410655,0.8548342553628816,0.6665180556560866,0.6886922257247259,0.72224999725376,0.9302232925525775,0.6617278638728108,0.9142401148410501,0.7855628275181095,0.8165100804515381,0.5619015588452099,1.0,0.8744484363740843,0.6325292862839689,0.9020201188679071,0.7510821428473892,0.8386173128306853,0.8920779805963749,0.7158092282962233,0.7187875790087146,0.7674285831377412,0.6229370465913088,0.8944978192956036,0.711961318861149,0.7734012598379753,0.726744451190326,0.9099748221442675,0.8044912763869457,0.6197914698405281,0.9046065078032552,0.8502239653702955,0.9261983157636431,0.7462303774640661,0.6176932495136808,0.6641528868792673,0.824873923536225,0.7242416473746012,0.9151966430081213,0.8654518066539352,0.8200659415462104,0.7975896537289224,0.9163779488188972,0.7750196678238817,0.67670016080085,0.873143749356919,0.750255825744394,0.8571540178217143,0.7232911185837231,0.664716021273346,0.8114427964846567,0.9269852177474666,0.4961483154422249,0.905115798316246,0.8092846159209515,0.8623305531650977,0.6709695326488916,0.8941504769751673,0.8917473604367189,0.6973004053589654,0.9033014326848335,0.7214405707065714,0.8396444760581867,0.8095070034778207,0.6927882510258444,0.6665737505447645,0.9203724968994015,0.5450362034020917,0.8577009318983824,0.8510928316611682,0.8417331026234319,0.7433103536517176,0.9229785934679621,0.847554038004573,0.5164091514761497,0.9560423440700377,0.7649699108775464,0.8445287773273367,0.7051197051779718,0.6635897468413477,0.6451225418040142,0.9227652715895609,0.7662984405961115,0.8982317959159044,0.7832028393825878,0.8776440968148528,0.6794112926012994,0.8914497852000416
y21RSHO,0.9504482316014019,0.7037226810035214,0.9084707040385636,0.8603976251486108,0.8891249198466791,0.7733947585012476,0.5973015103667986,0.758301100251398,0.8824184282649284,0.7861860477623097,0.8965916386378646,0.8039773604245599,0.880616756645808,0.6184775884545026,0.8744484363740843,1.0,0.7312538957237623,0.7845596577378686,0.8106992984377844,0.8798191611592714,0.8455874417423227,0.6318326893484429,0.6599814407798126,0.8075112489933185,0.7660508656572601,0.8892323107927007,0.733705090758185,0.8624306168773577,0.7512864527428145,0.8792060854158221,0.8565207703308788,0.7448783216912279,0.8940720717374951,0.8137251346850327,0.9164071838478949,0.7927340943827424,0.5214073691796068,0.5970698368405105,0.9108954443707212,0.8093406726254014,0.9028510935173296,0.9013330199452175,0.8917451419839519,0.79864099660982,0.9144775667934083,0.8596701570545306,0.6693355625653735,0.8764381144838551,0.7968433038574818,0.8844372446097754,0.8120492330578406,0.6102780890349224,0.7679580859816565,0.9359246520466666,0.6156781379329176,0.93095794819281,0.8054787535260912,0.8146642412398961,0.8407586870501554,0.8896518180513716,0.9592667407363817,0.8656697415660815,0.8279916707825676,0.7046111666948688,0.8781244651393014,0.8690574480433454,0.5935302949848159,0.5653736321855504,0.8293155982422518,0.682877449050029,0.9129553665815632,0.7367200068756539,0.873308717405382,0.7377216349460329,0.8542749120904118,0.7717446961815706,0.6147251315547616,0.8934073814993678,0.7671274543116463,0.74935513244211,0.7560828260091776,0.6137389588194607,0.7052793351815928,0.8835908089566711,0.8570782458325055,0.9384029231424538,0.7928506149229452,0.9214361265971467,0.6656400767811504,0.8608208776439019
y21RELB,0.8184662329888761,0.9916597497011197,0.634046052889422,0.946002642502489,0.8506968541328006,0.9409989438751767,0.7382404819838623,0.9261075093630956,0.7792198376787592,0.6504478326714449,0.7635799675947216,0.570332920635088,0.9053771274174109,0.9755616608867151,0.6325292862839689,0.7312538957237623,1.0,0.6203009673522261,0.9385123108262571,0.8774035736164765,0.7956462611095115,0.7469200364359646,0.7943942398907771,0.912413755260092,0.9847988340186831,0.7339190904966378,0.7788456513156033,0.9201054940967427,0.915095808292354,0.7443143683435397,0.8820152332365465,0.9871224764158893,0.6232175616124,0.8270340014539898,0.779032801609792,0.9419679694260107,0.7028343781875038,0.7996440569089237,0.8852244185618755,0.6963488197750305,0.7751838912569078,0.6974303119872269,0.840391015313029,0.8538433171427797,0.6246369601346372,0.9397317159760011,0.9068729498698141,0.8721393720477905,0.961752796383605,0.8235413406878697,0.907057317218805,0.7768095254609191,0.7440713690251322,0.8146380707414077,0.9719051353292797,0.6914166530034521,0.6010444590774456,0.7303867682784798,0.8898617497476669,0.8247467699636059,0.8049443287731665,0.8881534999601112,0.6661517851958126,0.9072008775253734,0.8177422431621546,0.8874900650849663,0.7380621875795328,0.6874567934197664,0.5937360434732403,0.9679255972275775,0.8319535778406614,0.6343560246467029,0.9211667040178975,0.940394476813162,0.6664274960434047,0.7179221690349996,0.9818566883128309,0.6861461329284946,0.8887799329970163,0.788556788647607,0.9146067709848449,0.8033622998011214,0.9111473295550345,0.6769844699109301,0.8515271580462495,0.8085622138493616,0.7475464646227555,0.8610432862760404,0.9130247160390387,0.8124417283860388
y21RWRA,0.8712186486854044,0.5709741390588104,0.8042407735906087,0.7392652641195668,0.7821735517282489,0.6757526262865536,0.5862144307464457,0.6275933238157494,0.8746911297835113,0.47324212972271107,0.8273055642615845,0.6894077336547186,0.7921690010482307,0.5393784755930082,0.9020201188679071,0.7845596577378686,0.6203009673522261,1.0,0.7240664171639069,0.8058907127855628,0.8377903160200137,0.6027184475535081,0.5900576926696115,0.6980678621092155,0.5858157329241368,0.8586774677722372,0.7625700238404832,0.7844385265720802,0.6473671322644515,0.8787120178084181,0.8165446119592987,0.5929549581152557,0.8637203545901616,0.7397532623665961,0.8805978344698954,0.7514276423747401,0.492699091288878,0.5542069491921066,0.7178504427435783,0.5618161890051044,0.840634729263523,0.7490117471357406,0.8055341353280422,0.7435358964238747,0.9147251988570466,0.7331220561680112,0.5922981732443516,0.7942771141838597,0.7464408542129938,0.8146067579334669,0.6963514380615411,0.5487869610384232,0.6546376694879152,0.8969285369447721,0.5267754979163772,0.821644757412627,0.7142055354681184,0.8154750676824792,0.6073241814466426,0.879034584328371,0.8175194570939056,0.6289078041267444,0.9255634335449733,0.754961055994621,0.8226202614578769,0.7502755224091293,0.5724324777217102,0.5183798997116377,0.9451877099362023,0.5558271953392746,0.8436369138457399,0.8083035868070693,0.7986654656634612,0.7210936250975668,0.9145277137751701,0.7757924085833444,0.49677706528871707,0.8823874698985398,0.6552892271896454,0.7995047231076811,0.7164706497979717,0.5389961532265442,0.5376879619114312,0.8774259705433195,0.6612779119467529,0.8134682783313157,0.7453155162878322,0.7885215219372269,0.5970959433443083,0.8686972282102797
y22RSHO,0.8832575458964126,0.9323320944427893,0.7411405628426221,0.9510598537766378,0.8716681944048261,0.8913975102650366,0.746353810253546,0.9055885729654432,0.8630934998137372,0.6429918983085867,0.8528042557877974,0.6365952643754741,0.958090214003874,0.9047252984217176,0.7510821428473892,0.8106992984377844,0.9385123108262571,0.7240664171639069,1.0,0.922368235408962,0.8711624603553045,0.7670489919972033,0.7974125000300456,0.9114667726862634,0.9286294301955504,0.8194732284601154,0.7643450573408318,0.9249368342092389,0.8748028637056924,0.8531865755268163,0.9485886892131323,0.9314747731847531,0.6767005391449402,0.891985485753551,0.8530196464480203,0.9164279080028431,0.7114966634146729,0.7903487132260254,0.9017206278044316,0.686996352099002,0.8545377986562167,0.7496017623421923,0.893580777712173,0.9078893584888201,0.7479479865771024,0.9420323721641207,0.875856338445768,0.8922788768454295,0.960138322128074,0.900616067252181,0.9110211935856047,0.7572867637740527,0.777729981590975,0.8862833066529603,0.8964333520082987,0.7825015016660956,0.6563151227505194,0.7935567210035899,0.836127779525763,0.8864888662663264,0.8839628583210285,0.8485780890962831,0.7941554151137116,0.9471205877950717,0.8974412980495523,0.9267167163382578,0.7626910173869552,0.700443459815089,0.7041597675795292,0.897983361969912,0.892866199160931,0.7310462785266423,0.9398727855196612,0.9441958157463408,0.7812651475150477,0.7899564781726024,0.8979280206106323,0.7867171214501458,0.8780228825925463,0.856192810137915,0.9097364117786024,0.7916255277232165,0.8450631039371959,0.8069064068959919,0.8573163891160293,0.8696548443744855,0.7895582019849124,0.9130174587066952,0.8810978609997568,0.8834250714166695
y22RELB,0.9293614111913219,0.8554458561835906,0.8213114765523226,0.9536931536303547,0.9516732136044609,0.870581223177607,0.8276623377063234,0.9212610479727078,0.9344068895267517,0.6970938699011193,0.9301046047730015,0.7444212485123699,0.9168453075038725,0.8439521021373988,0.8386173128306853,0.8798191611592714,0.8774035736164765,0.8058907127855628,0.922368235408962,1.0,0.8886322306204659,0.8401938991209205,0.8651482434147145,0.9364413273703313,0.8627017038004041,0.93267743086041,0.7993209670658322,0.9155170475630887,0.9200192005639831,0.9107399917479448,0.9293703579269046,0.8574194616331737,0.8208605632514344,0.9221627475339935,0.9478268378864482,0.9045505133128682,0.7837695249782327,0.8455575633286266,0.9264180811024503,0.7719965429780696,0.911102477081503,0.8300785733656242,0.9341177628898719,0.8883708730716053,0.8234543987211291,0.9327841606200978,0.8940191751940835,0.9620853361892514,0.949856047561655,0.9702415225137114,0.8421747254975043,0.8476025908716779,0.8653984659728862,0.9347520300971578,0.7910946509791821,0.8533653350750994,0.7658505843024925,0.9305548052930002,0.8242327092208851,0.8969655493689322,0.9250697068685818,0.8367723890329489,0.8857393512552776,0.8955715802184671,0.8989339651541716,0.9073559061946522,0.8240327018427255,0.7844095737557949,0.8005651779692127,0.8115254311368391,0.9505474536749972,0.8519585339011755,0.9231739301548619,0.9198714911969915,0.8834713703518995,0.8831370878282173,0.8151905098063659,0.8924926015233152,0.9245562811089778,0.9210135106472603,0.8809316007586216,0.8396547477672924,0.8684339867756525,0.8654348524652429,0.876400028093941,0.9398739264648855,0.7821658367263655,0.949010031375307,0.8911370638748005,0.8814571773809816
y22RWRA,0.9064409752656236,0.7877456534776361,0.8468131854553216,0.87194710288936,0.8579191126199249,0.8189805607069643,0.6965897659507112,0.7914569207610427,0.868404596940172,0.6163327287008792,0.8601952016539214,0.7332509002701003,0.908959724388291,0.754559652576376,0.8920779805963749,0.8455874417423227,0.7956462611095115,0.8377903160200137,0.8711624603553045,0.8886322306204659,1.0,0.7060924574550107,0.7542851381396817,0.8161767229319556,0.7986261203838142,0.8356819295831972,0.8501604959419816,0.8957471955641575,0.7912483960310658,0.9509110675714016,0.8911117533462349,0.7719053239318578,0.8479294298976516,0.8717940055003752,0.9196418996214993,0.880025871752575,0.6387897419328937,0.7075876080552495,0.8783118746617414,0.643818196286191,0.9278094430280016,0.8334767874538908,0.8942220196062293,0.8070523053664606,0.8822241583798682,0.8639466367703652,0.7783048139208728,0.8896014274410704,0.8560562060550315,0.8648601124727375,0.897963220290404,0.6987627394081437,0.7580025097811179,0.9082908168825993,0.7262983815632879,0.8464900512086068,0.7680538545513684,0.8473708155495147,0.7554414623999055,0.9504602388717169,0.8806564241161048,0.7437079697240536,0.8786598956113291,0.8086013797537176,0.8256505891189294,0.8884740594045627,0.6924446436450585,0.6503492834694528,0.8847237746856056,0.7651447132492099,0.8702489821904182,0.8207128940481482,0.914078764392398,0.8199700688522575,0.8908991845260288,0.8347899980014735,0.7215640587402739,0.8998744164049062,0.8345532468585118,0.8345533401759574,0.8698500373442583,0.71685581223679,0.7231449025419723,0.817634823595376,0.7787544658632506,0.8593393275603411,0.8840630124315093,0.9010921177836756,0.7733151176034172,0.9333050127488877
y23RSHO,0.679776754462254,0.7437247929162684,0.6278785776000521,0.8343175237372414,0.8478370375883807,0.6378846275948659,0.9890325922116578,0.9221710868354613,0.844199889714659,0.6493656067940732,0.8018101295250316,0.5356982853253968,0.7036010644013921,0.782978333839911,0.7158092282962233,0.6318326893484429,0.7469200364359646,0.6027184475535081,0.7670489919972033,0.8401938991209205,0.7060924574550107,1.0,0.9750471290464527,0.8952120462404214,0.6960171284374558,0.8128002904729089,0.5640542560329512,0.6787084964484541,0.900682899704445,0.7119271858334275,0.6880062436282173,0.714386886791235,0.6254255357272798,0.9277746555655488,0.7926078879948328,0.6967492745036711,0.9669528972056031,0.977312840627143,0.7968528386724393,0.7261784251490406,0.7174173704052587,0.6913362726129819,0.6992314094336953,0.8058381962010901,0.5436251888960496,0.7837102814680117,0.9380163012064143,0.8778151306609039,0.8413517251136959,0.7751713949587147,0.583650676324579,0.9765853515953059,0.9454370135650161,0.7434876640054054,0.645915598820911,0.6824631512338809,0.5392742654153794,0.8637084678051361,0.6254373485041016,0.6723302283520177,0.737944273988096,0.6493520788822296,0.6763977652081283,0.7950529220785223,0.7100141632949994,0.7068622896700291,0.9865451388372289,0.9835087737151432,0.5712386568984296,0.6234057346875104,0.7225493939098311,0.7810995046967497,0.726527594922009,0.8591644860363478,0.6892549469497835,0.9195279520322839,0.7352771629057033,0.731410659103955,0.93251002070664,0.9217000466696869,0.6659536744511898,0.9805413610447492,0.8922289805530284,0.7111841860594322,0.7770688756442253,0.7830894628917654,0.4873957716426348,0.7937456582491218,0.9354507799761949,0.6452082571719903
y23RELB,0.7093252775423101,0.7989891979515023,0.6531981376101824,0.8553344282936587,0.869506655671366,0.7101295803507088,0.98105065395818,0.9334014996515176,0.8359162621407343,0.6458303582542715,0.8110501333618159,0.5583267866835356,0.7556082183351818,0.8354568253592324,0.7187875790087146,0.6599814407798126,0.7943942398907771,0.5900576926696115,0.7974125000300456,0.8651482434147145,0.7542851381396817,0.9750471290464527,1.0,0.8981992841747025,0.7429547882607237,0.8157243889110448,0.636647546272488,0.7418313238371882,0.9210782256701566,0.749054952433801,0.7283125949352826,0.7582691018985261,0.6398006469595074,0.9343480557111691,0.8094550541229494,0.7580589754586299,0.9682667236816992,0.9796718776966016,0.8265491898928945,0.7179732264777805,0.7617622240006376,0.7045013128042104,0.738577267783105,0.7931939881186576,0.5602614757673587,0.8106448089779231,0.9670770217740321,0.8949430496567552,0.8582122966053849,0.8023917929151776,0.652783317855582,0.9860517211599867,0.9328138536969145,0.7500116216013424,0.7001766916606216,0.7178901902155866,0.5982504982160542,0.8804411976473333,0.6565262482604621,0.7092990862933924,0.7694261287917198,0.6769460958084567,0.6785989303494145,0.79823017775676,0.6980100097395482,0.7482767302755439,0.9728987970394137,0.9698031099505766,0.5932003462171446,0.6915474599015143,0.7562747901527686,0.8096312911383261,0.7689853384883922,0.8694930300695617,0.7102305460402668,0.9063849880834521,0.7863669769060607,0.7453297923626224,0.966599753084229,0.9151331359729258,0.7334860654814295,0.9890369371439531,0.9122891972597174,0.6991425982251018,0.7750550842705786,0.7992759486742836,0.5626253798417875,0.8223008476974327,0.9568156457326836,0.6894952503456729
y23RWRA,0.8431364144966811,0.9088396265559118,0.7486369267233338,0.9816261246135022,0.958234935394917,0.8314584259807981,0.8578677083439541,0.9836944304243009,0.9111388537386621,0.8141643999279552,0.8604859816188647,0.7185446934423869,0.8775846043173257,0.8902299380020561,0.7674285831377412,0.8075112489933185,0.912413755260092,0.6980678621092155,0.9114667726862634,0.9364413273703313,0.8161767229319556,0.8952120462404214,0.8981992841747025,1.0,0.9002576275616642,0.8775514474066884,0.7246425391937815,0.8612126175820927,0.9793542873572365,0.8017418464567208,0.8622213295132567,0.9183613615092103,0.7300842846579249,0.9229494749879493,0.8761854679622276,0.8626854660329206,0.8365106313545932,0.911414867895792,0.9521968978504946,0.8717323792454776,0.8213691670477886,0.8285035809936159,0.8631087016155129,0.949916604178768,0.7037044054482648,0.9530454487527958,0.9377933113187287,0.9712384072563244,0.9406331867973694,0.8914648914077262,0.8102920956468396,0.8879727684145928,0.9248701207081483,0.8739724689129181,0.8218427800984989,0.7992970796150283,0.6987412558902377,0.8515281771561276,0.891568047294373,0.8441733373354636,0.8540064940020525,0.897345002583252,0.7563553553160146,0.8960977851765678,0.9054126973627816,0.9027650930924904,0.8842330340998656,0.860262364982816,0.666243619494422,0.8099218521598079,0.8596741065947416,0.7759682664294609,0.8996332279960861,0.9609238142341298,0.7499610040395805,0.8589091692347535,0.8785307891342291,0.801435622065544,0.9354421016971963,0.9071049067622047,0.8355153296608687,0.8910319751395812,0.9673189855994678,0.7858226052706639,0.9524130555533585,0.9169964355348333,0.7131756581637013,0.9416837392260956,0.9503955806706899,0.8094889864819473
y25RSHO,0.8348042810721332,0.9799752397704135,0.6485413786217545,0.9447870534363697,0.8397892101627891,0.9394732975751362,0.6795617433289899,0.9042147184856689,0.7607349506813462,0.7014683114653516,0.7490497627054022,0.591957056517054,0.9051560074781867,0.943753887896985,0.6229370465913088,0.7660508656572601,0.9847988340186831,0.5858157329241368,0.9286294301955504,0.8627017038004041,0.7986261203838142,0.6960171284374558,0.7429547882607237,0.9002576275616642,1.0,0.7192107193063553,0.759521574666029,0.9200628174670569,0.8908451638589953,0.7461867172797736,0.8827361513992539,0.9875265702415843,0.6195305259593361,0.8062471403500938,0.7681929780417939,0.9315187823080994,0.6346482456637882,0.7451418766408064,0.9071859908275113,0.7259185138086606,0.7626498842115009,0.7187203221528566,0.8318146736675861,0.8370716344060674,0.6474905691499241,0.9488664284463436,0.8601354551114663,0.8670096042978485,0.938940826449587,0.8038831993642827,0.9337430915958244,0.7194551203371972,0.7212669774116626,0.818207285121518,0.9594372542640472,0.7147876507188007,0.62651267035719,0.6872304035043517,0.9301157012075624,0.8419683004728556,0.8091367225885062,0.9198830150398745,0.6443135153151881,0.8610542900324221,0.8210800631146951,0.9064626305880874,0.6817162601237164,0.633747060536104,0.5765765440331367,0.9629788338058825,0.8251391684483051,0.5865038571326368,0.9188825503998439,0.9036802767209752,0.6519728020394608,0.6752679534063891,0.9606723497454644,0.6723567912245374,0.8592589354557176,0.7305470420512886,0.9052849886030322,0.7538393951855867,0.8947697718041187,0.6660668957343354,0.8723493513384084,0.8172560695456863,0.7748873267496582,0.8672403545361147,0.8720109620145546,0.8159188735035456
y25RELB,0.8982346422314105,0.7051262191253604,0.8543015726803797,0.8814010195909769,0.9497025170530244,0.7485543275809309,0.7909330989614687,0.8357622127178631,0.9608965330616274,0.7050600235336788,0.9318855822464749,0.7563587221224031,0.8547677509847389,0.6769260068928379,0.8944978192956036,0.8892323107927007,0.7339190904966378,0.8586774677722372,0.8194732284601154,0.93267743086041,0.8356819295831972,0.8128002904729089,0.8157243889110448,0.8775514474066884,0.7192107193063553,1.0,0.7763450134851122,0.8418516412958488,0.8428533599455773,0.8908996455555751,0.8556533622312953,0.7303000921216326,0.8725958653220741,0.8946906613171911,0.9450022618207483,0.7955665480984557,0.7320986343464722,0.7769803462591289,0.8651107135542502,0.8017891833392529,0.9032530798294699,0.8434870623735016,0.8746912710473853,0.8616575347105921,0.8642692269309348,0.8525682101174015,0.7887795767257879,0.9268835584651267,0.8512582243178468,0.9297407449829462,0.7115478153229524,0.7851245719849917,0.8684872747393998,0.9322327907505655,0.6125081661061106,0.9062365058976898,0.7904688803662148,0.9349829286228728,0.7464099638814401,0.877570138168918,0.9185940965254417,0.7776655556267105,0.8830246447654965,0.8127307873955375,0.8868602298385652,0.850797965844382,0.7922991595913993,0.7666270791244636,0.8506319311876792,0.6544508716417844,0.9240497451289841,0.8923281681871645,0.844801270523938,0.8367057401555168,0.9134386860988075,0.8775277979359482,0.6428658828349497,0.9206899017362805,0.8493037247910825,0.911235677301563,0.7599068202575144,0.7688578183683286,0.7787022365082574,0.9172030889951387,0.8459652696933223,0.9514329032393595,0.7295234551396718,0.9136326005604244,0.789684823738627,0.8238716092250227
